protein	cancer	group	nsnp_colocalization	h0	h1	h2	h3	h4
10917_40_GNGT2_GBGT2	overall	Male	4791	0.990527804259716	0.00723415042174327	0.00209591332783134	1.53058762927636e-05	0.000126826114417058
10924_258_CYB5D2_NEUFC	overall	Male	6155	8.05796597517868e-146	0.970240441392493	2.13796308132911e-148	0.00257399843804229	0.0271855601694375
10938_13_CD58_sLFA_3	overall	Male	4937	1.01176000689627e-118	0.944995799084833	2.19651458020864e-121	0.00205104103531189	0.0529531598798378
10940_25_SRL_SRCA	overall	Male	6086	2.86102136578012e-37	0.98785251215608	1.61446874025114e-39	0.00557436660239467	0.0065731212415202
10948_14_PLD3_PLD3	overall	Male	5463	0.000134903746972011	0.97517059468656	7.83858661085655e-07	0.00566604163924162	0.0190276760685649
10974_20_SPINK7_ISK7	overall	Male	5018	3.80679081583115e-36	0.98926226988604	5.2865171955344e-39	0.00137370183565909	0.00936402827830619
10977_55_UCMA_UCMA	overall	Male	7378	9.25115325357189e-222	0.951388786806438	2.13044242418358e-224	0.00219048321055046	0.0464207299830109
11098_1_PDXK_PDXK	overall	Male	5756	1.74701713844918e-47	0.992390474592449	2.61849166939183e-50	0.00148736905791895	0.00612215634963289
11102_22_REG4_REG4	overall	Male	2776	8.4792268045461e-39	0.972762116424146	8.98957594863855e-42	0.00103104881967643	0.0262068347561848
11103_24_HSPB1_HSP_27	overall	Male	3965	0	0.991726154429861	0	0.000995532276987243	0.00727831329303472
11104_13_CHI3L1_YKL_40	overall	Male	4852	0	0.990873455678156	0	0.00180668207223143	0.00731986224805148
11105_171_ENO1_Alpha_enolase	overall	Male	4680	0.976793600932636	0.0212222246789027	0.00160329921208882	3.48304861247881e-05	0.000346044690248111
11117_2_SPATA20_SPT20	overall	Male	4788	0	0.99067169445228	0	0.00214766730527969	0.00718063824244854
11134_30_MTRF1L_RF1ML	overall	Male	6754	2.17927445722486e-81	0.986954431350933	4.24809099136613e-84	0.00192377322661906	0.0111217954224469
11142_11_ANGPTL1_ANGL1	overall	Male	5362	2.91555544913906e-303	0.988122489058502	1.19073671425255e-305	0.00403549471993359	0.00784201622152791
11145_72_KIAA1549L_K154L	overall	Male	5501	0	0.988774403235432	0	0.00382507149190112	0.00740052527265194
11152_46_KLK13_kallikrein_13	overall	Male	6677	0	0.99092272068935	0	0.00253893842702543	0.00653834088354219
11177_16_KRT5_K2C5	overall	Male	5814	3.17906209367688e-53	0.989134193045681	5.76209135248114e-56	0.00179272784659002	0.00907307910773341
11187_11_CLEC12A_CL12A	overall	Male	3873	0	0.992562148851624	0	0.00100740439065303	0.00643044675486412
11192_168_TINAGL1_TINAL	overall	Male	4317	3.58639939328762e-21	0.992197886706854	4.84517162811207e-24	0.00134037980141621	0.00646173349172762
11196_31_COL6A3_Collagen_alpha_3_VI_	overall	Male	6541	1.0816241817218e-06	0.984546453873564	2.1737931582647e-09	0.00197855654909113	0.0134739057793708
11208_15_NAGPA_NAGPA	overall	Male	8150	0	0.985891479649852	0	0.00258897664856818	0.0115195437015275
11211_7_TBCE_TBCE	overall	Male	5761	1.85717171713512e-25	0.989996869721837	6.37019530407913e-28	0.0033956745305619	0.00660745574760329
11214_40_DNAJB9_DNJB9	overall	Male	5402	4.52338699676017e-05	0.952925603583598	6.97886366530522e-08	0.00146975641267359	0.0455593363451247
11219_95_FGFBP3_FGFP3	overall	Male	4603	1.48845354931971e-217	0.992122650243231	1.68663003605565e-220	0.00112414884821737	0.00675320090857705
11241_8_ASL_ARLY	overall	Male	4489	8.91151996240907e-32	0.987978742297167	1.02123582974741e-34	0.00113208774245336	0.0108891699603851
11248_43_UROS_HEM4	overall	Male	5910	4.21517085015408e-105	0.983287182607108	7.72641383501058e-108	0.00180221762160636	0.0149105997712885
11257_1_QDPR_DHPR	overall	Male	5790	0	0.987567372743886	0	0.00323504844379472	0.00919757881230092
11265_8_ALDH1A1_Retinal_dehydrogenase_1	overall	Male	4836	1.71140787814121e-19	0.988636078778981	2.33712414619271e-22	0.00134999604823409	0.0100139251727872
11266_8_SELPLG_SELPL	overall	Male	5956	7.17022703827081e-158	0.967618437182044	1.29441673741326e-160	0.00174650235410292	0.0306350604638422
11277_23_ATF6_ATF6A	overall	Male	5510	0.00543169610617286	0.982642716658174	9.64610914300088e-06	0.00174496625947877	0.0101709748670319
11278_4_COL11A2_COL11A2	overall	Male	13061	1.98073027557713e-164	0.000339102102779932	5.83908404639721e-161	0.999654371282731	6.52661448733032e-06
11287_14_CYB5A_Cytochrome_b5	overall	Male	6386	1.54227148557276e-16	0.874355285350144	5.36476964423372e-19	0.00304020650230156	0.122604508147552
11288_26_NT5C2_5NTC	overall	Male	3864	2.07267543378415e-21	0.946140257525141	2.75270458339267e-24	0.00125603569033526	0.0526037067845239
11302_237_TNR_TENR	overall	Male	5033	9.29706533223815e-51	0.989868855764474	1.34019180829234e-53	0.00142683003700281	0.00870431419851859
11308_8_CREB3L4_CR3L4	overall	Male	4351	1.17555796452935e-127	0.977872894971993	2.32586329044469e-130	0.00193453777901472	0.0201925672489704
11313_100_PCBD1_PHS	overall	Male	7107	2.40939081881073e-41	0.979504760517159	6.57108729507423e-44	0.00267120708954795	0.0178240323932992
11333_82_ARHGAP25_RHG25	overall	Male	5381	7.20429720167834e-67	0.990152099821455	1.7650347953306e-69	0.00242577365803574	0.00742212652050872
11347_9_TALDO1_Transaldolase	overall	Male	5588	3.30684740212333e-18	0.973421141490552	8.57704770708376e-21	0.00252454471435154	0.0240543137950967
11351_233_NHEJ1_NHEJ1	overall	Male	4421	1.47678331497573e-23	0.936252366392201	8.4616277489853e-25	0.0536449999385783	0.0101026336692186
11356_19_DGCR14_DGC14	overall	Male	4205	1.74948727143015e-16	0.985611080648093	2.65028852552463e-19	0.00149296777821373	0.0128959515736907
11358_15_GRB10_GRB10	overall	Male	5599	0.943301965795299	0.0544163790169777	0.0014437749024472	8.32796781867981e-05	0.000754600607089503
11360_39_RRM1_RRM1	overall	Male	7009	0.000291174910497891	0.984416186893602	7.04616161338341e-07	0.00238206637820552	0.0129098672015331
11377_19_ADH7_ADH7	overall	Male	6264	4.99700398038274e-160	0.968538566152934	1.69233670684777e-162	0.00327987039943898	0.0281815634476445
11378_37_SYK_KSYK	overall	Male	6519	8.27361134846017e-18	0.976132095399246	1.81079610315827e-20	0.00213618493820499	0.0217317196625504
11382_5_BLVRA_BIEA	overall	Male	4900	0.982453022862539	0.0152429323921927	0.00188403172796931	2.92271775837413e-05	0.000390785839715578
11387_3_ATF6B_ATF6B	overall	Male	16681	4.43776215606704e-99	0.000294593632362408	1.50595248240336e-95	0.999702093847356	3.31252028949859e-06
11388_75_WFDC2_HE4	overall	Male	5007	7.0627454610713e-05	0.962783298641596	9.54669154023881e-07	0.0130136712254612	0.0241314480091787
11390_24_CA8_Carbonic_Anhydrase_VIII	overall	Male	5127	0	0.938187506217137	0	0.013813258281136	0.0479992355017028
11424_4_FAH_FAAA	overall	Male	6297	0	0.974803645726742	0	0.00387051983105932	0.0213258344420231
11428_31_PDLIM1_PDLI1	overall	Male	5541	3.20638747155419e-06	0.937059514942111	4.30285185724817e-09	0.00125688195752981	0.0616803924100348
11441_11_PYGL_PYGL	overall	Male	5984	8.8592034464989e-34	0.952863194079236	3.11407852361109e-35	0.0334937417327981	0.0136430641879604
11480_1_ALDH3A1_Aldehyde_dehydrogenase__class_3	overall	Male	2745	1.66969468468126e-44	0.992399458051153	1.84122180356233e-47	0.00109428322561854	0.00650625872322336
11493_169_DYNLL2_DYL2	overall	Male	4609	0.00282509683618401	0.989120043412146	3.96880334215899e-06	0.00138948679305266	0.00666140415527586
11510_31_APOL1_Apo_L1	overall	Male	6195	0	0.991286153450686	0	0.0016843448482857	0.00702950170106166
11514_196_CD59_CD59	overall	Male	5543	2.49317066699614e-92	0.969838040534852	9.36024411324695e-95	0.00364084966719344	0.0265211097979594
11516_7_FABP1_FABPL	overall	Male	2663	1.21718426902908e-28	0.986287254337911	9.54423113358246e-32	0.000773241881524643	0.0129395037805597
11530_37_HMBS_HEM3	overall	Male	4885	0.00870450993141293	0.979053291676697	1.44417431845394e-05	0.0016242514892413	0.0106035051594639
11540_37_FOXO3_FOXO3A	overall	Male	4792	0.00726387521585341	0.954985239312293	1.98833373784782e-05	0.00261372094991283	0.0351172811845616
11543_84_LIMA1_LIMA1	overall	Male	4150	9.96830610531463e-09	0.00348555530025278	2.57953113074438e-06	0.901967584610713	0.0945442705895965
11547_84_MUSK_MUSK	overall	Male	6531	6.39435943181911e-09	0.973057051118834	3.89100974687299e-11	0.00592090589851644	0.0210220365493808
11551_16_HMG20B_HM20B	overall	Male	6710	0.988196141384696	0.00773612285004499	0.0037453560167976	2.93177002236142e-05	0.000293062048238117
11568_2_FKBP1B_FKB1B	overall	Male	5579	2.65673396584834e-140	0.989505358757722	7.38874022428041e-143	0.00275187219932449	0.0077427690429462
11606_22_DNAJB6_DNJB6	overall	Male	7286	0.0380402131059299	0.945903980923518	0.000127929370691799	0.00318095095103105	0.0127469256488295
11615_16_DAPP1_DAPP1	overall	Male	6242	4.07111910907858e-16	0.774279886085753	1.04297141793683e-18	0.00198137392200635	0.223738739992241
11616_9_HSF1_HSF1	overall	Male	3699	5.28561597655095e-08	0.991953919052019	6.07011101938303e-11	0.00113911138614293	0.00690691664497848
11643_73_DTX3L_DTX3L	overall	Male	5367	1.09260255713115e-06	0.953014209867461	6.55722588363585e-09	0.00571907738498583	0.0412656135877694
11649_3_SMAP1_SMAP1	overall	Male	6120	1.5103705150535e-255	0.983312684867332	1.41571077248038e-257	0.00921677868795123	0.00747053644475703
11656_110_EVL_EVL	overall	Male	5487	1.24620926780112e-74	0.9907784748178	2.92839048479949e-77	0.00232810044561927	0.00689342473657915
11659_31_CLINT1_EPN4	overall	Male	5806	0.000434759265434954	0.976674511492152	7.50742480514876e-07	0.00168630991628442	0.0212036685836487
11681_8_AGFG1_NUPL	overall	Male	6548	4.54658942047488e-23	0.99100467513754	9.49650327472624e-26	0.00206985135439914	0.00692547350806397
11696_7_CRABP2_RABP2	overall	Male	4883	1.03879888382978e-264	0.984380635013203	3.16876278387646e-267	0.00300263863153792	0.0126167263552251
11699_16_PTP4A2_TP4A2	overall	Male	3748	0.989969386355197	0.00832162811570776	0.00127547441586122	1.07173397250536e-05	0.0004227937735091
11708_2_LCN1_LCN1	overall	Male	7463	3.44974598680418e-09	0.987888787763286	8.6897149437535e-12	0.00248833972996563	0.00962286904831185
11969_5_S100A2_S100A2	overall	Male	4229	2.75684903212111e-19	0.967103259203006	3.00668778940266e-21	0.010547244018333	0.02234949677866
12008_3_CD7_CD7	overall	Male	5967	2.30513324937543e-113	1.891591047386e-07	1.21862112289743e-106	0.999999807756315	3.0845762286028e-09
12016_60_CBL_CBL	overall	Male	4837	7.62642504844131e-36	0.988111984505205	1.25283367593231e-38	0.00162312181326835	0.0102648936815209
12333_87_RPIA_RPIA	overall	Male	2612	7.7056973708897e-51	0.98787398760386	6.48159333271979e-54	0.000830830328642088	0.0112951820674914
12334_25_SHMT1_cSHMT	overall	Male	2912	0	0.991417202579516	0	0.00182987777459975	0.00675291964626589
12338_27_EGFLAM_EGFLA	overall	Male	5259	5.90890811197126e-138	0.863264119184952	1.16922048446245e-140	0.00170682670684285	0.135029054108219
12343_14_ACAP2_CENB2	overall	Male	6774	0.0139576551831138	0.970712197306827	3.62585135464032e-05	0.00252154091598307	0.0127723480805294
12347_29_CCM2_CCM2	overall	Male	5320	0.000103157350169129	0.966570293979867	3.80457543476042e-07	0.00356453764789587	0.0297616305645249
12348_46_SARS2_SYSM	overall	Male	5716	8.70976933952851e-33	0.985948803486023	6.49260256094094e-35	0.00734958080679724	0.00670161570718077
12356_65_SRI_Sorcin	overall	Male	4820	2.05317005210302e-32	0.982658880070983	3.26257076686634e-35	0.001561327151961	0.0157797927770504
12357_41_SNAP29_SNP29	overall	Male	4568	5.45289169355223e-21	0.985521116745984	9.7330021125917e-24	0.00175895397274561	0.0127199292812732
12361_102_RRAS2_RRAS2	overall	Male	4516	0.742986943849161	0.24416332656918	0.000762249978142702	0.0002503752505219	0.0118371043529945
12366_16_CRYGD_CRGD	overall	Male	4753	2.05169940119227e-35	0.989967287987808	3.53015503334765e-38	0.00170325492471643	0.00832945708748017
12370_30_APOF_Apo_F	overall	Male	3375	8.00637660990674e-94	0.963061282123939	1.93920532826668e-95	0.0233259408323268	0.0136127770437227
12381_26_CBR1_CBR1	overall	Male	6641	4.49518837813482e-291	0.976574048623795	1.23012352386422e-293	0.00267222042110662	0.0207537309551337
12382_2_DDX58_DDX58	overall	Male	6633	1.50408445144376e-85	0.988839617335412	5.77143901598378e-88	0.00379427947024469	0.00736610319433594
12386_11_RNPEP_AMPB	overall	Male	5405	6.18296686426876e-246	0.986471496333938	1.13142973708263e-248	0.00180504072632718	0.0117234629397303
12387_7_PDLIM4_PDLI4	overall	Male	3616	4.5266727728473e-58	0.884873872564709	8.25361684593511e-61	0.00161228166183243	0.11351384577345
12395_86_DARS2_SYDM	overall	Male	3767	2.030042169587e-17	0.981103408360158	5.08493642233849e-20	0.00245734537260095	0.0164392462672421
12396_19_HIBCH_HIBCH	overall	Male	4589	0	0.986390217316071	0	0.0013968336422814	0.0122129490415675
12401_3_STAMBPL1_STALP	overall	Male	5551	3.24149085646566e-31	0.751293409824542	1.05247745534242e-31	0.243936897122899	0.00476969305255564
12408_333_RAB22A_RB22A	overall	Male	6201	1.51825281243645e-07	0.986962266834676	5.54933003243813e-10	0.00360732819217676	0.00943025259293344
12411_60_MAX_MAX	overall	Male	5552	3.61290167942025e-98	0.92895782139493	6.24531758534858e-101	0.00160511645203442	0.0694370621530413
12424_107_THYN1_THYN1	overall	Male	6481	0.00486857803074295	0.98424999030551	1.47013822055405e-05	0.00297200760492668	0.00789472267661453
12428_2_LYPLAL1_LYPL1	overall	Male	5683	3.31217080183884e-29	0.98746637746649	1.11986652263763e-31	0.00333859619269418	0.00919502634082194
12432_23_CACYBP_CYBP	overall	Male	4648	2.155252740269e-42	0.986813626756382	2.31970259528548e-45	0.00106198812656269	0.0121243851170542
12436_84_GSTO1_GST_omega_1	overall	Male	4709	0	0.990713838406757	0	0.00189958523558528	0.00738657635713564
12437_18_ULK3_ULK3	overall	Male	3702	6.44914576077485e-14	0.98605075068805	4.785299462163e-16	0.00731648116862763	0.00663276814325709
12438_127_MPG_3MG	overall	Male	3724	1.02763917473372e-14	0.958388513541739	1.82574447647477e-17	0.00170231191610332	0.0399091745421467
12445_50_ANKRD27_ANR27	overall	Male	6094	4.86194500886668e-10	3.08280596325878e-07	0.00157460179748824	0.998405329809669	1.97596260509334e-05
12449_16_PPIH_PPIH	overall	Male	4571	1.58866273447896e-17	0.932338096035998	4.14667518625151e-20	0.00243290592481428	0.0652289980391907
12450_42_PMVK_PMVK	overall	Male	3174	6.20630683471777e-16	0.969439970849381	9.19508480128241e-19	0.0014360029970533	0.0291240261535677
12457_10_ADI1_MTND	overall	Male	6975	2.0464532605139e-14	0.983794605773374	8.70136580397301e-17	0.00418290066588104	0.0120224935607259
12459_13_PLEKHA1_PKHA1	overall	Male	6219	1.20030974675815e-262	0.990522957208419	2.84518864693978e-265	0.00234784321923287	0.00712919957239116
12469_19_MAPRE1_MARE1	overall	Male	3796	6.43375001765959e-07	0.986360851705924	1.12363881138304e-09	0.00172253610663509	0.0119159676888008
12475_48_CLIC5_CLIC5	overall	Male	5224	0	0.513102514466398	0	0.00262551532278366	0.484271970210755
12486_8_GLRX2_GLRX2	overall	Male	5176	7.41325714775669e-239	0.970469300710209	1.64763881652028e-241	0.00215664980636347	0.0273740494834568
12498_12_TAX1BP3_TX1B3	overall	Male	6340	5.31950211150145e-20	0.991795517142317	8.69149604711131e-23	0.00162042168549473	0.00658406117219152
12508_9_VPS24_CHMP3	overall	Male	3432	0.00302315770424141	0.988178387629181	2.15834294961257e-06	0.000705415815003487	0.00809088050862525
12522_6_RAD23B_RD23B	overall	Male	6027	0.00640916660760813	0.979597713856076	3.39383210948868e-05	0.00518715483280059	0.00877202638242067
12524_18_SAT2_SAT2	overall	Male	5281	3.42234272775438e-125	0.99153449037568	6.95034486342506e-128	0.00201361651780525	0.00645189310649242
12534_10_CALCOCO2_CACO2	overall	Male	4621	1.22151739233865e-18	0.972240905039586	1.7745875085558e-21	0.00141218188466564	0.026346913075746
12549_33_HPGDS_PTGD2	overall	Male	5472	0	0.977752391116319	0	0.0141663081054231	0.00808130077844509
12556_7_UBE2C_UBE2C	overall	Male	5217	7.90211309737402e-56	0.908523082650604	1.07636357809005e-57	0.0123743944975423	0.0791025228518489
12558_3_UBASH3B_UBS3B	overall	Male	5691	4.59895129873098e-41	0.990687662354948	9.02952603084938e-44	0.00194503064628727	0.00736730699876258
12560_9_NT5C_NT5C	overall	Male	5466	0	0.975707475195283	0	0.00451000056650553	0.0197825242383078
12563_2_TNFAIP8_TFIP8	overall	Male	5756	1.34821445828144e-83	0.989040004282411	1.93701981889985e-86	0.0014208878050378	0.00953910791255976
12569_25_CCT5_TCP_1_epsilon	overall	Male	6489	0.00113385315983937	0.968158971647926	2.72619415620676e-06	0.00232752147418295	0.0283769275238948
12571_14_ARL3_ARL3	overall	Male	3735	6.94915931729211e-64	0.940412493746192	4.27836311658539e-66	0.00578926470293666	0.0537982415508818
12573_80_TRIM3_TRIM3	overall	Male	7213	1.32206544405588e-31	0.987683737831696	3.76467415958309e-34	0.00281240373927369	0.00950385842902447
12575_30_MTHFD1_C1TC	overall	Male	5370	3.21806751906065e-25	0.989622599789587	6.84917496188151e-28	0.00210618084257769	0.0082712193678346
12594_5_GCA_GRAN	overall	Male	3972	1.34715335399479e-212	0.939736881653883	3.26205053358371e-215	0.00227493625532642	0.0579881820908172
12612_37_PSMB1_PSB1	overall	Male	3256	0	0.987669088031248	0	0.00333456994338694	0.00899634202540274
12620_3_SEPT11_Septin_11	overall	Male	6026	2.53945432583846e-07	0.98383250910745	1.62354151733182e-09	0.00628980732241381	0.00987742800116342
12633_3_PTPN9_PTN9	overall	Male	3465	1.37475976989736e-08	0.922610153511532	1.01357088338376e-10	0.00680143372461556	0.0705883989148991
12635_9_TRDMT1_TRDMT	overall	Male	6729	0	0.968291394480441	0	0.00732526645506685	0.0243833390645479
12637_7_CRAT_CACP	overall	Male	4930	5.4034032730828e-18	0.991039580148146	1.15527668793778e-20	0.00211882752040681	0.00684159233144477
12641_3_INPP5B_I5P2	overall	Male	5128	1.1788173865233e-125	0.936186762044889	6.99187427608808e-127	0.0555276028903051	0.00828563506481052
12643_4_ARRB1_ARRB1	overall	Male	4619	2.53746852784825e-20	4.14740102165081e-09	6.11821355680195e-12	0.999999995179273	6.67208535295191e-10
12646_2_RPE_RPE	overall	Male	5031	3.07570791030567e-13	0.992035106394654	3.93664750293247e-16	0.00126965456808449	0.00669523903695265
12656_1_KLC1_KLC1	overall	Male	6043	1.81478944242219e-16	0.932783797361916	1.48142271275761e-18	0.00761376997980824	0.059602432658279
12659_13_OLA1_GTPB9	overall	Male	5039	1.37659505667071e-53	0.971725133796977	2.29344465293418e-56	0.00161865383238817	0.0266562123706341
12662_82_ECH1_ECH1	overall	Male	5685	4.12762344181589e-221	0.982713332868975	3.07286448035294e-223	0.00731584114126122	0.00997082598977945
12670_15_RAD1_RAD1	overall	Male	5886	0.990061907943622	0.00682309449369716	0.00279609093419469	1.92664982675774e-05	0.0002996401302185
12675_14_DARS_SYDC	overall	Male	3942	8.39256716850742e-07	0.900497754556703	1.4882316178103e-09	0.00159584966585365	0.0979055550324952
12677_164_FLII_FLII	overall	Male	3148	1.69709806215449e-13	0.975355043177671	3.26094210878905e-16	0.001873898718672	0.0227710581034861
