exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	lower_ci	upper_ci
WHR	Sex-combined	13940_19_IFI16_IP16	13940_19	IP16	IFI16	259	IVW-MRE	0.138540864591847	0.0333277500973621	3.22563761851533e-05	0.0732184744010173	0.203863254782677
WHR	Sex-combined	13942_140_SPSB1_SPSB1	13942_140	SPSB1	SPSB1	259	IVW-MRE	0.18667794348186	0.0342145056569547	4.86691552581164e-08	0.119617512394229	0.253738374569491
WHR	Sex-combined	13961_18_KIF3A_KIF3A	13961_18	KIF3A	KIF3A	259	IVW-MRE	0.227045838061622	0.0376721395016941	1.67144753853902e-09	0.153208444638302	0.300883231484942
WHR	Sex-combined	13977_28_BARD1_BARD1	13977_28	BARD1	BARD1	259	IVW-MRE	0.157849546027653	0.0363138262512002	1.38127563628694e-05	0.0866744465753006	0.229024645480005
WHR	Sex-combined	13998_26_ADSSL1_PURA1	13998_26	PURA1	ADSSL1	259	IVW-MRE	0.194182935817866	0.0378928248724634	2.98280105420947e-07	0.119912999067838	0.268452872567894
WHR	Sex-combined	14005_2_CHD7_CHD7	14005_2	CHD7	CHD7	259	IVW-MRE	0.144679567502432	0.034443241990657	2.66301252903036e-05	0.0771708132007443	0.21218832180412
WHR	Sex-combined	14021_81_MED4_MED4	14021_81	MED4	MED4	259	IVW-MRE	0.178373958333572	0.0359421868735489	6.94833925763226e-07	0.107927272061416	0.248820644605728
WHR	Sex-combined	14029_42_COPS2_CSN2	14029_42	CSN2	COPS2	259	IVW-MRE	0.279348067474756	0.0393289969453306	1.2220774411767e-12	0.202263233461908	0.356432901487604
WHR	Sex-combined	14034_22_TACSTD2_GA733_1_protein	14034_22	GA733_1_protein	TACSTD2	259	IVW-MRE	0.169156942287468	0.0345901107881079	1.00668755579002e-06	0.101360325142777	0.236953559432159
WHR	Sex-combined	14060_67_NCF4_NCF4	14060_67	NCF4	NCF4	259	IVW-MRE	0.166607851662912	0.0369184662480689	6.39593898325644e-06	0.094247657816697	0.238968045509127
WHR	Sex-combined	14079_14_IL18R1_IL_18_Ra	14079_14	IL_18_Ra	IL18R1	259	IVW-MRE	0.197779189120115	0.0367131663738549	7.15852640080823e-08	0.125821383027359	0.269736995212871
WHR	Sex-combined	14115_34_ADM_Adrenomedullin	14115_34	Adrenomedullin	ADM	259	IVW-MRE	0.18575414252509	0.035695316368711	1.95170072447694e-07	0.115791322442416	0.255716962607764
WHR	Sex-combined	14121_24_TNFRSF10D_TRAIL_R4	14121_24	TRAIL_R4	TNFRSF10D	259	IVW-MRE	0.162364361097974	0.035899820686771	6.10538031731265e-06	0.0920007125519028	0.232728009644045
WHR	Sex-combined	14122_132_ZNRF3_ZNRF3	14122_132	ZNRF3	ZNRF3	259	IVW-MRE	0.149525044341633	0.0337218684518717	9.24716099116221e-06	0.0834301821759645	0.215619906507302
WHR	Sex-combined	14132_21_HHLA2_HHLA2	14132_21	HHLA2	HHLA2	259	IVW-MRE	0.151794797017457	0.0346712231382171	1.19707095831362e-05	0.0838391996665515	0.219750394368362
WHR	Sex-combined	14135_3_RXFP1_RXFP1	14135_3	RXFP1	RXFP1	259	IVW-MRE	0.162839831252235	0.0357881181081964	5.3618183459804e-06	0.0926951197601701	0.2329845427443
WHR	Sex-combined	14139_16_NRG4_NRG4	14139_16	NRG4	NRG4	259	IVW-MRE	0.172912622620215	0.0328950298760735	1.4682524919737e-07	0.108438364063111	0.237386881177319
WHR	Sex-combined	14268_4_SRXN1_SRXN1	14268_4	SRXN1	SRXN1	259	IVW-MRE	0.153799336550233	0.0354071409138902	1.40078689298924e-05	0.0844013403590082	0.223197332741458
WHR	Sex-combined	14294_61_MBD1_MBD1	14294_61	MBD1	MBD1	259	IVW-MRE	0.192389595090674	0.0385146655289995	5.87658273291998e-07	0.116900850653835	0.267878339527513
WHR	Sex-combined	14337_1_TRAPPC3_TPPC3	14337_1	TPPC3	TRAPPC3	259	IVW-MRE	0.243354230679255	0.0418283515402467	5.95824649027046e-09	0.161370661660371	0.325337799698139
WHR	Sex-combined	14341_8_FAM69C_FA69C	14341_8	FA69C	FAM69C	259	IVW-MRE	0.326461866468013	0.075134950686048	1.39271392559921e-05	0.179197363123359	0.473726369812667
WHR	Sex-combined	14583_49_MSTN_Myostatin	14583_49	Myostatin	MSTN	259	IVW-MRE	0.140721668515277	0.0341147334494699	3.70810640945993e-05	0.073856790954316	0.207586546076238
WHR	Sex-combined	14593_152_FAM210A_F210A	14593_152	F210A	FAM210A	259	IVW-MRE	0.232101608587501	0.0384487336110215	1.57344946648351e-09	0.156742090709899	0.307461126465103
WHR	Sex-combined	14603_51_KIAA0040_KIAA0040	14603_51	KIAA0040	KIAA0040	259	IVW-MRE	0.142117109018603	0.0338329239530025	2.66259696397901e-05	0.0758045780707181	0.208429639966488
WHR	Sex-combined	14618_26_VOPP1_ECOP	14618_26	ECOP	VOPP1	259	IVW-MRE	-0.376535041670991	0.0422575135053231	5.08087037146163e-19	-0.459359768141424	-0.293710315200558
WHR	Sex-combined	14636_25_HRSP12_Ribonuclease_UK114	14636_25	Ribonuclease_UK114	HRSP12	259	IVW-MRE	0.242200011310639	0.0375291623422383	1.09189114082083e-10	0.168642853119852	0.315757169501426
WHR	Sex-combined	14663_44_RNF8_RNF8	14663_44	RNF8	RNF8	259	IVW-MRE	0.203075713064641	0.0367895342950675	3.3913163638474e-08	0.130968225846309	0.275183200282973
WHR	Sex-combined	14685_17_AKT2_PKB_beta	14685_17	PKB_beta	AKT2	259	IVW-MRE	0.242628418029264	0.0419177254646009	7.11422535381568e-09	0.160469676118646	0.324787159939882
WHR	Sex-combined	14689_3_SEC13_SEC13	14689_3	SEC13	SEC13	259	IVW-MRE	0.168954485970562	0.0358045859889685	2.37246245220157e-06	0.0987774974321838	0.23913147450894
WHR	Sex-combined	15310_61_PRC1_PRC1	15310_61	PRC1	PRC1	259	IVW-MRE	0.143292214200626	0.0344966433228686	3.26996641598226e-05	0.0756787932878035	0.210905635113448
WHR	Sex-combined	15315_64_CUTC_CUTC	15315_64	CUTC	CUTC	259	IVW-MRE	0.140462806376482	0.0329737744996807	2.04578765464709e-05	0.0758342083571078	0.205091404395856
WHR	Sex-combined	15363_32_APOA5_Apo_A_V	15363_32	Apo_A_V	APOA5	259	IVW-MRE	0.216898111385583	0.0420323320754854	2.46596164752232e-07	0.134514740517632	0.299281482253534
WHR	Sex-combined	15365_41_BAI3_BAI3	15365_41	BAI3	BAI3	259	IVW-MRE	0.168812313909716	0.0347889446840344	1.21933171429171e-06	0.100625982329009	0.236998645490423
WHR	Sex-combined	15372_43_BRD2_BRD2	15372_43	BRD2	BRD2	259	IVW-MRE	0.142009518284153	0.0341824037350781	3.26052923967821e-05	0.0750120069633999	0.209007029604906
WHR	Sex-combined	15383_200_EDN3_Endothelin_3	15383_200	Endothelin_3	EDN3	259	IVW-MRE	0.16399667944305	0.0329211328146008	6.30927264183486e-07	0.0994712591264324	0.228522099759668
WHR	Sex-combined	15389_1_FXN_FRDA	15389_1	FRDA	FXN	259	IVW-MRE	0.169076278505715	0.0321870746986937	1.49702781755662e-07	0.105989612096275	0.232162944915155
WHR	Sex-combined	15403_53_ID2_ID2	15403_53	ID2	ID2	259	IVW-MRE	0.143394385457607	0.0335127467905139	1.87902484881822e-05	0.0777094017481997	0.209079369167014
WHR	Sex-combined	15405_23_IFNA4_IFNA4	15405_23	IFNA4	IFNA4	259	IVW-MRE	0.138948606706161	0.0336168248002602	3.57582920380152e-05	0.073059630097651	0.204837583314671
WHR	Sex-combined	15419_15_MMP20_MMP20	15419_15	MMP20	MMP20	259	IVW-MRE	0.151630803705819	0.0353158864586759	1.75832423609377e-05	0.0824116662468142	0.220849941164824
WHR	Sex-combined	15426_5_NEU1_NEUR1	15426_5	NEUR1	NEU1	259	IVW-MRE	0.324845919090983	0.0394081261129468	1.67776920839751e-16	0.247605991909607	0.402085846272359
WHR	Sex-combined	15430_165_OPTC_OPT	15430_165	OPT	OPTC	259	IVW-MRE	0.166517303547611	0.0366638595583044	5.57948117254958e-06	0.0946561388133344	0.238378468281888
WHR	Sex-combined	15431_31_OTC_OTCase	15431_31	OTCase	OTC	259	IVW-MRE	0.166959482738154	0.0358038827601906	3.11379940321637e-06	0.0967838725281804	0.237135092948128
WHR	Sex-combined	15437_11_RAMP3_RAMP3	15437_11	RAMP3	RAMP3	259	IVW-MRE	0.156351280992238	0.0334083531638612	2.86867035193262e-06	0.0908709087910701	0.221831653193406
WHR	Sex-combined	15439_21_RND3_RND3	15439_21	RND3	RND3	259	IVW-MRE	0.154186968916698	0.0334604239561925	4.06482658122838e-06	0.0886045379625607	0.219769399870835
WHR	Sex-combined	15447_45_SORD_Sorbitol_dehydrogenase	15447_45	Sorbitol_dehydrogenase	SORD	259	IVW-MRE	0.183322441884075	0.0371215684005351	7.87521356464788e-07	0.110564167819026	0.256080715949124
WHR	Sex-combined	15453_3_AMBP_a1_Microglobulin	15453_3	a1_Microglobulin	AMBP	259	IVW-MRE	0.17058311858651	0.0398525140571122	1.86590993863187e-05	0.0924721910345701	0.24869404613845
WHR	Sex-combined	15468_14_CFHR1_FHR1	15468_14	FHR1	CFHR1	259	IVW-MRE	0.246514929634316	0.0382568905080901	1.16615454081839e-10	0.171531424238459	0.321498435030173
WHR	Sex-combined	15483_377_AGRN_Agrin	15483_377	Agrin	AGRN	259	IVW-MRE	0.354086348288387	0.0422552964134108	5.30666084705182e-17	0.271265967318102	0.436906729258672
WHR	Sex-combined	15487_164_CES1_carboxylesterase__liver	15487_164	carboxylesterase__liver	CES1	259	IVW-MRE	0.250744643503916	0.038580483970692	8.07154006738923e-11	0.17512689492136	0.326362392086472
WHR	Sex-combined	15491_20_CD248_CD248	15491_20	CD248	CD248	259	IVW-MRE	-0.188813375184718	0.0420814354374111	7.22816179037175e-06	-0.271292988642044	-0.106333761727392
WHR	Sex-combined	15499_11_ATRN_Attractin	15499_11	Attractin	ATRN	259	IVW-MRE	0.197374727421335	0.0380809146914104	2.18303630083836e-07	0.122736134626171	0.272013320216499
WHR	Sex-combined	15513_108_PRSS8_Prostasin	15513_108	Prostasin	PRSS8	259	IVW-MRE	0.281141849984567	0.0377698527823207	9.80137555996346e-14	0.207112938531218	0.355170761437916
WHR	Sex-combined	15514_26_BCHE_Pseudocholinesterase	15514_26	Pseudocholinesterase	BCHE	259	IVW-MRE	0.282631347596498	0.041539202184021	1.01777087919855e-11	0.201214511315817	0.364048183877179
WHR	Sex-combined	15525_294_ADH1C_ADH1G	15525_294	ADH1G	ADH1C	259	IVW-MRE	0.165191936451273	0.0369641066443483	7.85926517913743e-06	0.0927422874283503	0.237641585474196
WHR	Sex-combined	15527_90_DLD_DLDH	15527_90	DLDH	DLD	259	IVW-MRE	-0.158061995286259	0.0370307850893251	1.96885004049354e-05	-0.230642334061336	-0.0854816565111818
WHR	Sex-combined	15539_15_SLITRK1_SLIK1	15539_15	SLIK1	SLITRK1	259	IVW-MRE	-0.185005650217225	0.0402810152494177	4.37181869651265e-06	-0.263956440106084	-0.106054860328366
WHR	Sex-combined	15559_5_ANTXR2_ANTR2	15559_5	ANTR2	ANTXR2	259	IVW-MRE	-0.350538548015563	0.0429924621960811	3.5357376583843e-16	-0.434803773919882	-0.266273322111244
WHR	Sex-combined	15562_24_GUSB_BGLR	15562_24	BGLR	GUSB	259	IVW-MRE	0.362935301102168	0.0459380727573506	2.77711296159223e-15	0.272896678497761	0.452973923706575
WHR	Sex-combined	15580_2_EPHA7_EPHA7	15580_2	EPHA7	EPHA7	259	IVW-MRE	0.16128377327012	0.0343930378941512	2.73965982011804e-06	0.0938734189975837	0.228694127542656
WHR	Sex-combined	15591_28_GPX1_Glutathione_peroxidase	15591_28	Glutathione_peroxidase	GPX1	259	IVW-MRE	0.15586495585677	0.0369335973315245	2.44150520744263e-05	0.083475105086982	0.228254806626558
WHR	Sex-combined	15606_19_KRT19_Keratin_19	15606_19	Keratin_19	KRT19	259	IVW-MRE	0.378053880263805	0.0658644142789231	9.47432705777744e-09	0.248959628277116	0.507148132250494
WHR	Sex-combined	15633_6_RBP4_RBP	15633_6	RBP	RBP4	259	IVW-MRE	0.207365224190797	0.0411215041344294	4.58902672944263e-07	0.126767076087315	0.287963372294279
WHR	Sex-combined	15637_38_SORCS3_SORC3	15637_38	SORC3	SORCS3	259	IVW-MRE	0.149311188996099	0.0345949905131849	1.58898407781537e-05	0.0815050075902566	0.217117370401941
WHR	Sex-combined	15644_1_BTD_Biotinidase	15644_1	Biotinidase	BTD	259	IVW-MRE	0.221107658255993	0.04632971558757	1.81970848005556e-06	0.130301415704356	0.31191390080763
WHR	Sex-combined	15686_49_INHBC_INHBC	15686_49	INHBC	INHBC	259	IVW-MRE	0.190745152887813	0.0303600927471289	3.326159941454e-10	0.13123937110344	0.250250934672186
WHR	Sex-combined	16057_6_IGF2R_IGF_II_receptor	16057_6	IGF_II_receptor	IGF2R	259	IVW-MRE	0.216918641773474	0.036722825809377	3.48571689627243e-09	0.144941903187095	0.288895380359853
WHR	Sex-combined	16298_84_PLA2G2D_sPLA_2__IID	16298_84	sPLA_2__IID	PLA2G2D	259	IVW-MRE	0.134811952894517	0.0317366202209078	2.15845454449232e-05	0.0726081772615377	0.197015728527496
WHR	Sex-combined	16299_13_TIGIT_TIGIT	16299_13	TIGIT	TIGIT	259	IVW-MRE	0.202669619006214	0.0379635242379078	9.37004003743415e-08	0.128261111499915	0.277078126512513
WHR	Sex-combined	16302_11_BPIFA2_SPLC2	16302_11	SPLC2	BPIFA2	259	IVW-MRE	0.276701777614497	0.0471650247361851	4.44626298318379e-09	0.184258329131574	0.36914522609742
WHR	Sex-combined	16307_22_UNC5D_UNC5H4	16307_22	UNC5H4	UNC5D	259	IVW-MRE	-0.225397563983401	0.0425957511130606	1.21283753726064e-07	-0.308885236165	-0.141909891801802
WHR	Sex-combined	16585_16_B3GNT4_B3GN4	16585_16	B3GN4	B3GNT4	259	IVW-MRE	0.15254994986621	0.0353908446333982	1.62933415772461e-05	0.0831838943847495	0.22191600534767
WHR	Sex-combined	16593_3_FADD_FADD	16593_3	FADD	FADD	259	IVW-MRE	0.19946303094594	0.0362532863406066	3.7565686129898e-08	0.128406589718351	0.270519472173529
WHR	Sex-combined	16607_78_GSN_Gelsolin	16607_78	Gelsolin	GSN	259	IVW-MRE	-0.204485913347478	0.0371243371682025	3.62652343796097e-08	-0.277249614197155	-0.131722212497801
WHR	Sex-combined	16612_28_SDC3_SDC3	16612_28	SDC3	SDC3	259	IVW-MRE	0.232025983556309	0.0377214825650854	7.69811917481503e-10	0.158091877728742	0.305960089383876
WHR	Sex-combined	16616_137_ENO3_ENOB	16616_137	ENOB	ENO3	259	IVW-MRE	0.205961031498243	0.0399247803513312	2.4863489364368e-07	0.127708462009634	0.284213600986852
WHR	Sex-combined	16763_11_LECT2_LECT2	16763_11	LECT2	LECT2	259	IVW-MRE	0.247615868980874	0.0367961161971788	1.70361429867411e-11	0.175495481234404	0.319736256727344
WHR	Sex-combined	16852_10_PDZK1_NHRF3	16852_10	NHRF3	PDZK1	259	IVW-MRE	0.141324232546402	0.0340875270372224	3.38448850104735e-05	0.0745126795534461	0.208135785539358
WHR	Sex-combined	16890_37_ADAMTSL1_ATL1	16890_37	ATL1	ADAMTSL1	259	IVW-MRE	-0.19725623940784	0.0399650149281995	7.98544190090558e-07	-0.275587668667111	-0.118924810148569
WHR	Sex-combined	16899_59_OSBPL9_OSBL9	16899_59	OSBL9	OSBPL9	259	IVW-MRE	0.149903950356416	0.0346840412849285	1.54630810804083e-05	0.0819232294379561	0.217884671274876
WHR	Sex-combined	16907_3_CADM2_Nectin_like_protein_3	16907_3	Nectin_like_protein_3	CADM2	259	IVW-MRE	-0.238107754763422	0.0386387146136909	7.16442559156364e-10	-0.313839635406256	-0.162375874120588
WHR	Sex-combined	17138_8_GSTA1_GST_A1_1	17138_8	GST_A1_1	GSTA1	259	IVW-MRE	0.270789152946003	0.0359213819476436	4.75832799411318e-14	0.200383244328622	0.341195061563384
WHR	Sex-combined	17329_2_BDH2_BDH2	17329_2	BDH2	BDH2	259	IVW-MRE	0.174912834998119	0.0357875093283146	1.0210445531209e-06	0.104769316714622	0.245056353281616
WHR	Sex-combined	17336_54_CREB3L2_CR3L2	17336_54	CR3L2	CREB3L2	259	IVW-MRE	0.131292761523421	0.031416611487555	2.92681349735778e-05	0.0697162030078132	0.192869320039029
WHR	Sex-combined	17342_13_AGR3_AGR3	17342_13	AGR3	AGR3	259	IVW-MRE	0.215712630810262	0.0402839384040008	8.56487809000947e-08	0.13675611153842	0.294669150082104
WHR	Sex-combined	17355_56_SYT4_SYT4	17355_56	SYT4	SYT4	259	IVW-MRE	0.152332775800134	0.0353890613116521	1.67351301376289e-05	0.0829702156292959	0.221695335970972
WHR	Sex-combined	17365_7_CCBL1_KAT1	17365_7	KAT1	CCBL1	259	IVW-MRE	0.182383800468934	0.0383781568135736	2.01134184786965e-06	0.10716261311433	0.257604987823538
WHR	Sex-combined	17366_6_DCUN1D1_DCNL1	17366_6	DCNL1	DCUN1D1	259	IVW-MRE	0.357703311081853	0.0412547320531923	4.29846383164755e-18	0.276844036257596	0.43856258590611
WHR	Sex-combined	17384_110_PFKM_K6PF	17384_110	K6PF	PFKM	259	IVW-MRE	0.179196381870269	0.0369580264629257	1.24307114542944e-06	0.106758650002935	0.251634113737603
WHR	Sex-combined	17396_23_ADH1A_ADH1A	17396_23	ADH1A	ADH1A	259	IVW-MRE	0.265344745545749	0.0376948873877392	1.93240180700593e-12	0.19146276626578	0.339226724825718
WHR	Sex-combined	17404_5_ARL5B_ARL5B	17404_5	ARL5B	ARL5B	259	IVW-MRE	0.196855734920894	0.0381521924974338	2.47281215941632e-07	0.122077437625924	0.271634032215864
WHR	Sex-combined	17435_43_ETFA_ETFA	17435_43	ETFA	ETFA	259	IVW-MRE	0.181157907157806	0.0379559892063191	1.81645058289553e-06	0.106764168313421	0.255551646002191
WHR	Sex-combined	17441_4_ALPI_Alkaline_phosphatase__intestine	17441_4	Alkaline_phosphatase__intestine	ALPI	259	IVW-MRE	0.201253797103064	0.0340254551301244	3.32277004222617e-09	0.13456390504802	0.267943689158108
WHR	Sex-combined	17468_1_SUFU_SUFU	17468_1	SUFU	SUFU	259	IVW-MRE	0.15278242764216	0.0357641510599675	1.93776801210759e-05	0.0826846915646237	0.222880163719696
WHR	Sex-combined	17505_125_NAALADL1_NALDL	17505_125	NALDL	NAALADL1	259	IVW-MRE	0.232398011050164	0.0404340904720469	9.05318707048532e-09	0.153147193724952	0.311648828375376
WHR	Sex-combined	17510_7_SRP14_SRP14	17510_7	SRP14	SRP14	259	IVW-MRE	0.16281592268791	0.0347796508109928	2.8498371896957e-06	0.0946478070983641	0.230984038277456
WHR	Sex-combined	17736_105_APTX_APTX	17736_105	APTX	APTX	259	IVW-MRE	0.150929827219205	0.0359347403663391	2.66786487807044e-05	0.0804977361011804	0.22136191833723
WHR	Sex-combined	17758_79_DCXR_DCXR	17758_79	DCXR	DCXR	259	IVW-MRE	0.193602381663496	0.034640343979975	2.28475909119417e-08	0.125707307462745	0.261497455864247
WHR	Sex-combined	17768_50_HAO1_HAOX1	17768_50	HAOX1	HAO1	259	IVW-MRE	0.156804712314824	0.0342970326257903	4.83179758224416e-06	0.089582528368275	0.224026896261373
WHR	Sex-combined	17774_38_SNRPD3_SMD3	17774_38	SMD3	SNRPD3	259	IVW-MRE	0.147261176129299	0.0341054904815517	1.5758188835851e-05	0.0804144147854577	0.21410793747314
WHR	Sex-combined	17785_11_RCL_RCL	17785_11	RCL	RCL	259	IVW-MRE	0.174678373896608	0.0359545614992608	1.18392472083302e-06	0.104207433358057	0.245149314435159
WHR	Sex-combined	17789_1_QPRT_NADC	17789_1	NADC	QPRT	259	IVW-MRE	0.148519084018173	0.0349292189353796	2.11868638566377e-05	0.080057814904829	0.216980353131517
WHR	Sex-combined	17804_102_PNPO_PNPO	17804_102	PNPO	PNPO	259	IVW-MRE	0.148644611383713	0.0359713246012825	3.59137907158592e-05	0.0781408151651993	0.219148407602227
WHR	Sex-combined	17806_6_SDCBP_Syntenin_1	17806_6	Syntenin_1	SDCBP	259	IVW-MRE	0.245341107094024	0.0390688716412883	3.39209431939713e-10	0.168766118677099	0.321916095510949
WHR	Sex-combined	17820_170_MLF1_MLF1	17820_170	MLF1	MLF1	259	IVW-MRE	0.183812446373687	0.0360242587702622	3.35261362087855e-07	0.113204899183973	0.254419993563401
WHR	Sex-combined	17822_57_RERG_RERG	17822_57	RERG	RERG	259	IVW-MRE	0.150379876249925	0.0357691442061901	2.6203179591995e-05	0.0802723536057924	0.220487398894058
WHR	Sex-combined	17835_28_ANXA13_ANX13	17835_28	ANX13	ANXA13	259	IVW-MRE	0.183321613257557	0.0350655958678076	1.7138844483481e-07	0.114593045356654	0.25205018115846
WHR	Sex-combined	17855_28_RGS4_RGS4	17855_28	RGS4	RGS4	259	IVW-MRE	0.174994049886757	0.0361737395557966	1.31416867858323e-06	0.104093520357396	0.245894579416118
WHR	Sex-combined	18156_7_ATG3_ATG3	18156_7	ATG3	ATG3	259	IVW-MRE	0.147130421078511	0.0341128114098526	1.61014271548062e-05	0.0802693107151999	0.213991531441822
WHR	Sex-combined	18173_11_AKR7A3_ARK73	18173_11	ARK73	AKR7A3	259	IVW-MRE	0.207838894100396	0.0350846173429244	3.14333111424411e-09	0.139073044108264	0.276604744092528
WHR	Sex-combined	18178_13_SARS_SYSC	18178_13	SYSC	SARS	259	IVW-MRE	0.166297957099166	0.0378354167619754	1.10620548382827e-05	0.0921405402456942	0.240455373952638
WHR	Sex-combined	18185_118_ALDOB_ALDOB	18185_118	ALDOB	ALDOB	259	IVW-MRE	0.259726852391374	0.0374095253918873	3.84403502759635e-12	0.186404182623275	0.333049522159473
WHR	Sex-combined	18231_147_PRND_PRND	18231_147	PRND	PRND	259	IVW-MRE	0.167526052351517	0.0347165753201739	1.39627878601764e-06	0.0994815647239762	0.235570539979058
WHR	Sex-combined	18259_15_MEOX2_MEOX2	18259_15	MEOX2	MEOX2	259	IVW-MRE	0.154906271383584	0.037564072400325	3.72691928602358e-05	0.081280689478947	0.228531853288221
WHR	Sex-combined	18264_12_CCDC25_CCD25	18264_12	CCD25	CCDC25	259	IVW-MRE	0.157982959030254	0.032987868025442	1.67511746895749e-06	0.0933267377003877	0.22263918036012
WHR	Sex-combined	18267_74_CARD17_CAR17	18267_74	CAR17	CARD17	259	IVW-MRE	0.14282007401321	0.0333762817977459	1.87659977798976e-05	0.077402561689628	0.208237586336792
WHR	Sex-combined	18274_2_SERF2_SERF2	18274_2	SERF2	SERF2	259	IVW-MRE	0.141501491238939	0.0343126441817159	3.72530578709899e-05	0.0742487086427758	0.208754273835102
WHR	Sex-combined	18275_5_CRIP1_CRIP1	18275_5	CRIP1	CRIP1	259	IVW-MRE	0.207665144610418	0.0461838470124015	6.90848605542102e-06	0.117144804466111	0.298185484754725
WHR	Sex-combined	18276_34_TCL1B_TCL1B	18276_34	TCL1B	TCL1B	259	IVW-MRE	0.167978576197995	0.0359472589855496	2.96951044636121e-06	0.0975219485863178	0.238435203809672
WHR	Sex-combined	18286_3_ZWINT_ZWINT	18286_3	ZWINT	ZWINT	259	IVW-MRE	0.157943510375856	0.0359984949855668	1.14659330265392e-05	0.0873864602041451	0.228500560547567
WHR	Sex-combined	18297_8_MRAS_RASM	18297_8	RASM	MRAS	259	IVW-MRE	0.164735881116989	0.0360593951826576	4.91322328901637e-06	0.0940594665589801	0.235412295674998
WHR	Sex-combined	18304_19_BCCIP_BCCIP	18304_19	BCCIP	BCCIP	259	IVW-MRE	0.216828001154423	0.0355171019460623	1.02871493528576e-09	0.147214481340141	0.286441520968705
WHR	Sex-combined	18317_111_ZFAND5_ZFAN5	18317_111	ZFAN5	ZFAND5	259	IVW-MRE	0.159612159739976	0.0334348395896919	1.80757141003924e-06	0.0940798741441799	0.225144445335772
WHR	Sex-combined	18339_207_PSMB3_PSB3	18339_207	PSB3	PSMB3	259	IVW-MRE	0.188175927301778	0.0359333979289429	1.63386813678116e-07	0.11774646736105	0.258605387242506
WHR	Sex-combined	18342_2_PSAT1_SERC	18342_2	SERC	PSAT1	259	IVW-MRE	0.297471866943183	0.0374884944461377	2.10465308503341e-15	0.223994417828753	0.370949316057613
WHR	Sex-combined	18380_78_ALB_Albumin	18380_78	Albumin	ALB	259	IVW-MRE	-0.234173564117015	0.0387175871256107	1.46429547268787e-09	-0.310060034883212	-0.158287093350818
WHR	Sex-combined	18381_16_ALDH2_ALDH_E2	18381_16	ALDH_E2	ALDH2	259	IVW-MRE	0.201523629901598	0.0356381368680154	1.56101949647284e-08	0.131672881640288	0.271374378162908
WHR	Sex-combined	18395_5_ADPRH_ADPRH	18395_5	ADPRH	ADPRH	259	IVW-MRE	0.164560109118686	0.0333615980603489	8.1133612931361e-07	0.0991713769204021	0.22994884131697
WHR	Sex-combined	18397_5_AKR1C4_AK1C4	18397_5	AK1C4	AKR1C4	259	IVW-MRE	0.223555589571757	0.03569025279828	3.75775915921812e-10	0.153602694087128	0.293508485056386
WHR	Sex-combined	18398_1_AKR1D1_AK1D1	18398_1	AK1D1	AKR1D1	259	IVW-MRE	0.302356972712705	0.0343289056778549	1.2779717724222e-18	0.235072317584109	0.369641627841301
WHR	Sex-combined	18411_83_ARL15_ARL15	18411_83	ARL15	ARL15	259	IVW-MRE	0.209977390268598	0.0357673555166372	4.34107059032972e-09	0.139873373455989	0.280081407081207
