exposure	group	outcome	sequence_id	protein	gene	nsnp	method	b	se	pval	OR	lower_ci	upper_ci
19215_7_NDRG1_NDRG1	Sex-combined	distal	19215_7	NDRG1	NDRG1	2	IVW-MRE	-0.07275339	0.008969853	5.025499e-16	0.9298301	0.9136257	0.9463219
19225_11_BLNK_BLNK	Sex-combined	distal	19225_11	BLNK	BLNK	2	IVW-MRE	-0.1099015	0.01000275	4.407561e-28	0.8959224	0.8785286	0.9136606
19311_15_CRYGS_CRBS	Sex-combined	distal	19311_15	CRBS	CRYGS	2	IVW-MRE	-0.1935262	0.04589486	2.478715e-05	0.8240483	0.7531581	0.9016109
19601_15_ASB9_ASB9	Sex-combined	distal	19601_15	ASB9	ASB9	6	IVW-MRE	-0.1451488	0.03226816	6.852979e-06	0.8648936	0.8118868	0.9213612
2447_7_PLA2G2E_GIIE	Sex-combined	distal	2447_7	GIIE	PLA2G2E	2	IVW-MRE	-0.08895067	0.0008894875	0	0.9148907	0.9132971	0.9164871
2514_65_EFNB3_Ephrin_B3	Sex-combined	distal	2514_65	Ephrin_B3	EFNB3	2	IVW-MRE	-0.2490361	0.03919102	2.092204e-10	0.7795519	0.7219131	0.8417926
2597_8_VEGFA_VEGF	Sex-combined	distal	2597_8	VEGF	VEGFA	3	IVW-MRE	0.07063608	0.01272309	2.827379e-08	1.073191	1.046759	1.10029
2781_63_CCL4L1_LAG_1	Sex-combined	distal	2781_63	LAG_1	CCL4L1	2	IVW-MRE	-0.1417789	0.01270393	6.382152e-29	0.8678131	0.8464716	0.8896927
2942_50_CYCS_Cytochrome_c	Sex-combined	distal	2942_50	Cytochrome_c	CYCS	2	IVW-MRE	0.3372505	0.07452274	6.026118e-06	1.40109	1.210685	1.621441
2968_61_TNFSF15_TNFSF15	Sex-combined	distal	2968_61	TNFSF15	TNFSF15	2	IVW-MRE	-0.2106432	0.04331457	1.155593e-06	0.810063	0.7441298	0.8818382
3005_5_PTPN1_PTP_1B	Sex-combined	distal	3005_5	PTP_1B	PTPN1	2	IVW-MRE	0.0134257	0.000125467	0	1.013516	1.013267	1.013765
3010_53_TSLP_TSLP	Sex-combined	distal	3010_53	TSLP	TSLP	2	IVW-MRE	-0.2128237	0.02346088	1.17464e-19	0.8082986	0.771972	0.8463347
3078_1_PGF_PlGF	Sex-combined	distal	3078_1	PlGF	PGF	2	IVW-MRE	-0.07500476	0.01614989	3.412497e-06	0.9277391	0.8988325	0.9575752
3151_6_IL2RA_IL_2_sRa	Sex-combined	distal	3151_6	IL_2_sRa	IL2RA	2	IVW-MRE	0.7646787	0.03466768	8.111565e-108	2.148304	2.007179	2.299352
3174_2_ADAMTS1_ATS1	Sex-combined	distal	3174_2	ATS1	ADAMTS1	2	IVW-MRE	-0.2707507	0.02257874	3.941868e-33	0.7628066	0.7297852	0.7973222
3363_31_CSK_CSK	Sex-combined	distal	3363_31	CSK	CSK	2	IVW-MRE	0.3972762	0.06399773	5.377912e-10	1.487767	1.312378	1.686595
3587_53_BMP10_BMP10	Sex-combined	distal	3587_53	BMP10	BMP10	2	IVW-MRE	-0.1575634	0.003582607	0	0.8542227	0.8482454	0.860242
3603_60_CLEC7A_CLC7A	Sex-combined	distal	3603_60	CLC7A	CLEC7A	2	IVW-MRE	-0.1976059	0.01752834	1.773538e-29	0.8206932	0.7929767	0.8493785
3627_71_MMEL1_MMEL2	Sex-combined	distal	3627_71	MMEL2	MMEL1	2	IVW-MRE	-0.1017184	0.009072386	3.565935e-29	0.9032839	0.8873638	0.9194896
3685_53_MFRP_MFRP	Sex-combined	distal	3685_53	MFRP	MFRP	2	IVW-MRE	-0.2890084	0.05553254	1.947225e-07	0.7490059	0.6717613	0.8351327
3835_11_TLR2_TLR2	Sex-combined	distal	3835_11	TLR2	TLR2	3	IVW-MRE	-0.1420058	0.007515272	1.238851e-79	0.8676162	0.8549299	0.8804907
3889_64_LMNB1_Lamin_B1	Sex-combined	distal	3889_64	Lamin_B1	LMNB1	2	IVW-MRE	-0.1087803	0.01113913	1.581687e-22	0.8969274	0.8775573	0.9167251
4159_130_CFH_Factor_H	Sex-combined	distal	4159_130	Factor_H	CFH	3	IVW-MRE	-0.1173401	0.005625678	1.291003e-96	0.8892827	0.879531	0.8991425
4184_43_EIF4EBP2_4EBP2	Sex-combined	distal	4184_43	4EBP2	EIF4EBP2	2	IVW-MRE	-0.1043583	0.01510992	4.963711e-12	0.9009024	0.874613	0.9279821
4708_3_HSD17B1_17_beta_HSD_1	Sex-combined	distal	4708_3	17_beta_HSD_1	HSD17B1	2	IVW-MRE	-0.08462713	0.002461958	6.1871e-259	0.9188548	0.9144316	0.9232994
4717_55_IL3_IL_3	Sex-combined	distal	4717_55	IL_3	IL3	2	IVW-MRE	-0.1078872	0.02035304	1.153004e-07	0.8977288	0.8626216	0.9342649
5031_10_SPTAN1_SPTA2	Sex-combined	distal	5031_10	SPTA2	SPTAN1	2	IVW-MRE	-0.1008378	0.002339661	0	0.9040797	0.8999433	0.9082351
5098_79_KLRF1_KLRF1	Sex-combined	distal	5098_79	KLRF1	KLRF1	2	IVW-MRE	-0.09325224	0.007109421	2.641424e-39	0.9109637	0.8983579	0.9237463
5352_11_TNFRSF14_HVEM	Sex-combined	distal	5352_11	HVEM	TNFRSF14	2	IVW-MRE	-0.09227942	0.001896652	0	0.9118503	0.9084669	0.9152464
5475_10_PRKCB_PKC_B_II	Sex-combined	distal	5475_10	PKC_B_II	PRKCB	2	IVW-MRE	-0.1986627	0.02153251	2.804712e-20	0.8198264	0.7859467	0.8551666
5484_63_RPS3A_RS3A	Sex-combined	distal	5484_63	RS3A	RPS3A	4	IVW-MRE	0.1092266	0.02453328	8.500183e-06	1.115415	1.063049	1.170361
5612_16_HINT2_HINT2	Sex-combined	distal	5612_16	HINT2	HINT2	2	IVW-MRE	-0.1007998	0.01150692	1.953778e-18	0.904114	0.8839513	0.9247367
5834_18_IL9_IL_9	Sex-combined	distal	5834_18	IL_9	IL9	3	IVW-MRE	-0.2921935	0.04811656	1.258413e-09	0.7466241	0.6794294	0.8204642
5879_51_DCTN2_Dynactin_subunit_2	Sex-combined	distal	5879_51	Dynactin_subunit_2	DCTN2	2	IVW-MRE	-0.16482	0.02995081	3.733372e-08	0.8480464	0.799696	0.89932
5897_58_GRP_Gastrin_releasing_peptide	Sex-combined	distal	5897_58	Gastrin_releasing_peptide	GRP	2	IVW-MRE	-0.09966181	0.01961444	3.753681e-07	0.9051435	0.8710063	0.9406186
6086_15_CHRDL2_CRDL2	Sex-combined	distal	6086_15	CRDL2	CHRDL2	9	IVW-MRE	0.4112522	0.08942016	4.243215e-06	1.508706	1.26616	1.797714
6228_58_SPACA1_sperm_acrosome_associated_1	Sex-combined	distal	6228_58	sperm_acrosome_associated_1	SPACA1	2	IVW-MRE	-0.2930379	0.05446542	7.437988e-08	0.7459938	0.6704607	0.8300364
6240_70_RSPO1_RSPO1	Sex-combined	distal	6240_70	RSPO1	RSPO1	2	IVW-MRE	-0.1137938	0.01141167	2.027164e-23	0.892442	0.8727024	0.912628
6464_40_PVRIG_PVRIG	Sex-combined	distal	6464_40	PVRIG	PVRIG	2	IVW-MRE	-0.1837375	0.04405935	3.042955e-05	0.8321542	0.7633079	0.9072101
6493_9_CPZ_CBPZ	Sex-combined	distal	6493_9	CBPZ	CPZ	2	IVW-MRE	-0.1233686	0.01096291	2.231507e-29	0.8839378	0.8651469	0.9031367
6497_10_RS1_XLRS1	Sex-combined	distal	6497_10	XLRS1	RS1	2	IVW-MRE	-0.09931618	0.007789394	3.110249e-37	0.9054564	0.8917376	0.9193862
6609_22_CNP_CN37	Sex-combined	distal	6609_22	CN37	CNP	2	IVW-MRE	-0.1751641	0.03021434	6.735831e-09	0.8393193	0.7910579	0.8905251
6899_37_PCBD2_PHS2	Sex-combined	distal	6899_37	PHS2	PCBD2	2	IVW-MRE	0.04363873	0.003969491	4.105344e-28	1.044605	1.036509	1.052764
7070_25_KEL_KELL	Sex-combined	distal	7070_25	KELL	KEL	2	IVW-MRE	-0.2447554	0.04753419	2.618229e-07	0.782896	0.7132506	0.8593419
7147_35_WFDC8_WFDC8	Sex-combined	distal	7147_35	WFDC8	WFDC8	2	IVW-MRE	0.03159827	0.006805657	3.434838e-06	1.032103	1.018427	1.045962
7153_66_NGRN_NGRN	Sex-combined	distal	7153_66	NGRN	NGRN	2	IVW-MRE	-0.1094884	0.01275226	9.020094e-18	0.8962925	0.8741679	0.9189772
7167_102_VAPA_VAPA	Sex-combined	distal	7167_102	VAPA	VAPA	2	IVW-MRE	0.08683858	0.002706496	7.083849e-226	1.090721	1.08495	1.096522
7193_98_PCDHAC1_PCDC1	Sex-combined	distal	7193_98	PCDC1	PCDHAC1	3	IVW-MRE	-0.1808814	0.0364636	7.027541e-07	0.8345343	0.7769727	0.8963604
7208_60_MGAT4C_MGT4C	Sex-combined	distal	7208_60	MGT4C	MGAT4C	3	IVW-MRE	-0.219022	0.01417617	7.543195e-54	0.8033041	0.7812913	0.8259371
7737_76_ITGB6_ITB6	Sex-combined	distal	7737_76	ITB6	ITGB6	2	IVW-MRE	-0.2617883	0.02286157	2.323922e-30	0.769674	0.7359472	0.8049464
7782_34_EDDM3B_EP3B	Sex-combined	distal	7782_34	EP3B	EDDM3B	2	IVW-MRE	-0.3698402	0.08922105	3.394988e-05	0.6908447	0.580008	0.8228619
7815_49_IGFBPL1_IBPL1	Sex-combined	distal	7815_49	IBPL1	IGFBPL1	2	IVW-MRE	-0.0911265	0.001908878	0	0.9129022	0.9094931	0.9163242
7853_19_SCO1_SCO1	Sex-combined	distal	7853_19	SCO1	SCO1	2	IVW-MRE	-0.1787631	0.02302836	8.311398e-15	0.836304	0.7993961	0.8749159
7926_13_SPINT3_SPIT3	Sex-combined	distal	7926_13	SPIT3	SPINT3	3	IVW-MRE	0.0380127	0.008819558	1.632207e-05	1.038744	1.020943	1.056857
8040_9_LEMD1_LEMD1	Sex-combined	distal	8040_9	LEMD1	LEMD1	2	IVW-MRE	0.203917	0.02817402	4.561358e-13	1.226196	1.16032	1.295813
8046_9_LGALS1_Galectin_1	Sex-combined	distal	8046_9	Galectin_1	LGALS1	2	IVW-MRE	0.4511979	0.06169813	2.6126e-13	1.570192	1.391343	1.772031
8053_16_DNAJB14_DJB14	Sex-combined	distal	8053_16	DJB14	DNAJB14	2	IVW-MRE	0.2262576	0.004167077	0	1.253899	1.243699	1.264182
8305_18_SULF2_SULF2	Sex-combined	distal	8305_18	SULF2	SULF2	4	IVW-MRE	-0.1175327	0.02541482	3.753698e-06	0.8891114	0.8459071	0.9345224
8372_29_CDHR1_CDHR1	Sex-combined	distal	8372_29	CDHR1	CDHR1	2	IVW-MRE	-0.07581857	0.01360147	2.485372e-08	0.9269844	0.9025985	0.9520291
8374_5_NGFR_NGF_R	Sex-combined	distal	8374_5	NGF_R	NGFR	4	IVW-MRE	0.09856085	0.01890034	1.840497e-07	1.103582	1.063448	1.14523
8450_36_ADCYAP1_PACAP_38	Sex-combined	distal	8450_36	PACAP_38	ADCYAP1	2	IVW-MRE	-0.3202115	0.0639781	5.585701e-07	0.7259955	0.6404344	0.8229874
8589_13_CDCP1_CDCP1	Sex-combined	distal	8589_13	CDCP1	CDCP1	3	IVW-MRE	0.04015302	0.00716358	2.080614e-08	1.04097	1.026456	1.055689
8699_43_CRIM1_CRIM1	Sex-combined	distal	8699_43	CRIM1	CRIM1	3	IVW-MRE	-0.07803996	0.01735637	6.913635e-06	0.9249275	0.893992	0.9569334
8825_4_PILRA_PILRA	Sex-combined	distal	8825_4	PILRA	PILRA	3	IVW-MRE	-0.06892336	0.01433798	1.531753e-06	0.9333982	0.9075326	0.960001
8945_7_FAM175B_F175B	Sex-combined	distal	8945_7	F175B	FAM175B	3	IVW-MRE	-0.3338045	0.06796482	9.04142e-07	0.7161938	0.6268703	0.818245
8993_151_RIPK2_RIPK2	Sex-combined	distal	8993_151	RIPK2	RIPK2	3	IVW-MRE	-0.1336107	0.01859686	6.741371e-13	0.8749306	0.8436138	0.9074101
9030_56_C17orf89_CQ089	Sex-combined	distal	9030_56	CQ089	C17orf89	2	IVW-MRE	-0.1312972	0.01955641	1.896581e-11	0.8769571	0.8439789	0.9112239
9061_3_ARHGEF10_ARHGA	Sex-combined	distal	9061_3	ARHGA	ARHGEF10	3	IVW-MRE	-0.3363459	0.04468126	5.165252e-14	0.7143759	0.6544754	0.7797588
9110_2_SYT17_SYT17	Sex-combined	distal	9110_2	SYT17	SYT17	2	IVW-MRE	-0.1329967	0.004913719	2.448911e-161	0.875468	0.8670769	0.8839403
9255_5_IL17C_IL_17C	Sex-combined	distal	9255_5	IL_17C	IL17C	2	IVW-MRE	-0.06778869	0.0006386839	0	0.9344579	0.9332889	0.9356284
9287_6_SPR_SPRE	Sex-combined	distal	9287_6	SPRE	SPR	2	IVW-MRE	-0.08007144	0.01104464	4.173898e-13	0.9230504	0.9032834	0.94325
9332_6_DEFB136_DB136	Sex-combined	distal	9332_6	DB136	DEFB136	2	IVW-MRE	-0.1627361	0.001965778	0	0.8498154	0.8465474	0.853096
9504_19_RAB27A_RB27A	Sex-combined	distal	9504_19	RB27A	RAB27A	2	IVW-MRE	-0.05071753	0.01094995	3.625721e-06	0.9505471	0.9303639	0.9711682
9579_59_PRRG4_TMG4	Sex-combined	distal	9579_59	TMG4	PRRG4	3	IVW-MRE	-0.1723911	0.02660222	9.152289e-11	0.8416499	0.7988904	0.8866981
9582_93_SUSD1_SUSD1	Sex-combined	distal	9582_93	SUSD1	SUSD1	2	IVW-MRE	-0.09242627	0.002168813	0	0.9117164	0.9078491	0.9156003
9585_80_CLMP_ACAM	Sex-combined	distal	9585_80	ACAM	CLMP	2	IVW-MRE	-0.1079327	0.01110262	2.444598e-22	0.897688	0.8783643	0.9174368
9606_4_NUP210L_P210L	Sex-combined	distal	9606_4	P210L	NUP210L	3	IVW-MRE	-0.2560092	0.03200306	1.249037e-15	0.7741349	0.7270681	0.8242485
9774_59_RNF150_RN150	Sex-combined	distal	9774_59	RN150	RNF150	2	IVW-MRE	0.694159	0.03105812	1.198765e-110	2.002025	1.883789	2.127681
9855_10_RHOA_Rho_A	Sex-combined	distal	9855_10	Rho_A	RHOA	2	IVW-MRE	0.2410555	0.02071634	2.703842e-31	1.272592	1.221954	1.325327
10490_3_RPN1_RPN1	Sex-combined	proximal	10490_3	RPN1	RPN1	2	IVW-MRE	0.0206934110184306	0.00393039034433527	1.40207636640689e-07	1.02090900419966	1.01307458049109	1.02880401396579
10833_64_HHIP_HHIP	Sex-combined	proximal	10833_64	HHIP	HHIP	7	IVW-MRE	0.337257686497935	0.0475670895296117	1.33969021650165e-12	1.40110006179256	1.27637775968698	1.53800970618333
11096_57_N6AMT1_HEMK2	Sex-combined	proximal	11096_57	HEMK2	N6AMT1	3	IVW-MRE	-0.349802031884865	0.0755065590157136	3.60862801667594e-06	0.704827609301352	0.607869603736749	0.817250863967532
11361_73_TYMP_TP	Sex-combined	proximal	11361_73	TP	TYMP	2	IVW-MRE	0.271849413253261	0.0298064498200336	7.47857577105694e-20	1.31238935798638	1.23791532040755	1.39134381694932
11448_34_GALK1_GALK1	Sex-combined	proximal	11448_34	GALK1	GALK1	3	IVW-MRE	0.0420418383854413	0.00886297146164238	2.10017939000894e-06	1.04293811268472	1.02497724702605	1.0612137099105
11549_6_ISL1_ISL1	Sex-combined	proximal	11549_6	ISL1	ISL1	3	IVW-MRE	0.0418003311624864	0.00498751537235089	5.24830452857063e-17	1.04268626601003	1.03254311312306	1.05292905982161
11567_23_ZNF10_ZNF10	Sex-combined	proximal	11567_23	ZNF10	ZNF10	2	IVW-MRE	-0.225856941487205	0.00274950978268098	0	0.797832230194262	0.793544245487743	0.802143385395619
11573_3_SRSF6_SRSF6	Sex-combined	proximal	11573_3	SRSF6	SRSF6	2	IVW-MRE	0.310068959477994	0.0218019997210547	6.6872572619459e-46	1.36351913845823	1.30648070842379	1.42304775643025
11617_1_ITGAL_LFA_1_alpha_L_chain	Sex-combined	proximal	11617_1	LFA_1_alpha_L_chain	ITGAL	2	IVW-MRE	-0.650540671245202	0.113938422295765	1.13254529077185e-08	0.521763597910711	0.417337522147928	0.652319136567439
11716_28_LRIT2_LRIT2	Sex-combined	proximal	11716_28	LRIT2	LRIT2	2	IVW-MRE	0.080345966697013	0.00648175729503698	2.75702035053737e-35	1.08366191376207	1.06998188925294	1.09751684129755
12020_39_BPGM_PMGE	Sex-combined	proximal	12020_39	PMGE	BPGM	2	IVW-MRE	0.114900605410651	0.00134409618079713	0	1.12176193496378	1.11881062255366	1.12472103264583
12423_38_A1CF_A1CF	Sex-combined	proximal	12423_38	A1CF	A1CF	2	IVW-MRE	0.0264797868406883	0.00401004257582148	4.01920162429985e-11	1.02683349150296	1.01879453850181	1.03493587708342
12563_2_TNFAIP8_TFIP8	Sex-combined	proximal	12563_2	TFIP8	TNFAIP8	2	IVW-MRE	-0.0578950976752564	0.00200268382342708	9.26687416496487e-184	0.943748943702407	0.940051744428121	0.947460683966117
12569_25_CCT5_TCP_1_epsilon	Sex-combined	proximal	12569_25	TCP_1_epsilon	CCT5	2	IVW-MRE	-0.213964574352083	0.0300792313785539	1.13246638215556e-12	0.807376986368923	0.76115377807089	0.856407229259596
12637_7_CRAT_CACP	Sex-combined	proximal	12637_7	CACP	CRAT	2	IVW-MRE	-0.08306337	0.01474832	1.78072e-08	0.9202928	0.894071	0.9472837
12661_44_GABARAPL1_GBRL1	Sex-combined	proximal	12661_44	GBRL1	GABARAPL1	2	IVW-MRE	0.2143164	0.02747665	6.193433e-15	1.239015	1.174053	1.30757
12667_2_GDA_GUAD	Sex-combined	proximal	12667_2	GUAD	GDA	6	IVW-MRE	-0.1226368	0.02514441	1.075477e-06	0.8845849	0.8420466	0.929272
12717_65_TOX3_TOX3	Sex-combined	proximal	12717_65	TOX3	TOX3	3	IVW-MRE	-0.2285886	0.02192888	1.92492e-25	0.7956558	0.7621825	0.8305991
12743_18_BAG5_BAG5	Sex-combined	proximal	12743_18	BAG5	BAG5	2	IVW-MRE	0.1619055	0.03021935	8.429828e-08	1.175749	1.108132	1.247492
12779_30_PRDM4_PRDM4	Sex-combined	proximal	12779_30	PRDM4	PRDM4	2	IVW-MRE	0.03861331	0.003499625	2.632468e-28	1.039368	1.032264	1.046522
12808_103_CARHSP1_CHSP1	Sex-combined	proximal	12808_103	CHSP1	CARHSP1	2	IVW-MRE	0.1811694	0.002521933	0	1.198618	1.192708	1.204558
12813_18_EHBP1_EHBP1	Sex-combined	proximal	12813_18	EHBP1	EHBP1	3	IVW-MRE	0.3352739	0.04963568	1.431361e-11	1.398323	1.268694	1.541198
12842_43_STX10_STX10	Sex-combined	proximal	12842_43	STX10	STX10	2	IVW-MRE	0.1508063	0.01213931	1.961583e-35	1.162771	1.135432	1.190769
12867_40_DYNLT3_DYLT3	Sex-combined	proximal	12867_40	DYLT3	DYNLT3	2	IVW-MRE	-0.3571546	0.07253593	8.486644e-07	0.6996643	0.6069402	0.8065542
13468_5_NEURL4_NEUL4	Sex-combined	proximal	13468_5	NEUL4	NEURL4	2	IVW-MRE	0.1070952	0.01297984	1.572236e-16	1.11304	1.085081	1.14172
13481_24_TCEA2_TCEA2	Sex-combined	proximal	13481_24	TCEA2	TCEA2	2	IVW-MRE	0.05725566	0.01228436	3.148947e-06	1.058926	1.033735	1.084732
13492_44_HSPA9_HSPA9B	Sex-combined	proximal	13492_44	HSPA9B	HSPA9	2	IVW-MRE	0.2250462	0.0323876	3.691179e-12	1.252381	1.175351	1.334459
13544_9_HMHA1_HMHA1	Sex-combined	proximal	13544_9	HMHA1	HMHA1	2	IVW-MRE	-0.166099	0.02424201	7.297649e-12	0.8469624	0.8076606	0.8881766
13561_5_HTR6_5HT6R	Sex-combined	proximal	13561_5	5HT6R	HTR6	2	IVW-MRE	-0.09036955	0.02105131	1.764153e-05	0.9135935	0.8766652	0.9520774
13947_371_NUDT12_NUD12	Sex-combined	proximal	13947_371	NUD12	NUDT12	6	IVW-MRE	0.07602719	0.01560722	1.108761e-06	1.078992	1.046485	1.112508
13991_47_EIF4G3_IF4G3	Sex-combined	proximal	13991_47	IF4G3	EIF4G3	2	IVW-MRE	0.1649759	0.01514126	1.207213e-27	1.179365	1.144879	1.214889
14115_34_ADM_Adrenomedullin	Sex-combined	proximal	14115_34	Adrenomedullin	ADM	2	IVW-MRE	-0.07063783	0.01492084	2.199511e-06	0.9317993	0.9049436	0.959452
14158_17_ANXA5_Annexin_V	Sex-combined	proximal	14158_17	Annexin_V	ANXA5	4	IVW-MRE	0.2050169	0.03411184	1.853638e-09	1.227546	1.148157	1.312424
14246_50_DOK2_DOK2	Sex-combined	proximal	14246_50	DOK2	DOK2	3	IVW-MRE	-0.3563178	0.07511509	2.099273e-06	0.70025	0.6043853	0.8113204
14283_12_RAB14_RAB14	Sex-combined	proximal	14283_12	RAB14	RAB14	2	IVW-MRE	0.05138785	0.005024294	1.487467e-24	1.052731	1.042415	1.063149
14332_3_RALA_RALA	Sex-combined	proximal	14332_3	RALA	RALA	2	IVW-MRE	0.1551017	0.03605647	1.695441e-05	1.167777	1.088098	1.25329
15299_102_MESDC2_MESD2	Sex-combined	proximal	15299_102	MESD2	MESDC2	2	IVW-MRE	-0.3960341	0.08280306	1.728327e-06	0.6729837	0.5721649	0.7915675
15418_25_MAPK10_MK10	Sex-combined	proximal	15418_25	MK10	MAPK10	5	IVW-MRE	-0.283499	0.06011745	2.408204e-06	0.7531439	0.6694297	0.8473269
15504_39_BIRC7_Livin_B	Sex-combined	proximal	15504_39	Livin_B	BIRC7	4	IVW-MRE	-0.1666711	0.02815014	3.203983e-09	0.846478	0.8010392	0.8944942
15596_7_HEXIM1_HEXI1	Sex-combined	proximal	15596_7	HEXI1	HEXIM1	2	IVW-MRE	-0.2448967	0.01413979	3.341421e-67	0.7827854	0.7613891	0.8047829
16074_12_GRAP2_GRB2_related_adapter_protein_2	Sex-combined	proximal	16074_12	GRB2_related_adapter_protein_2	GRAP2	4	IVW-MRE	0.2617212	0.06056976	1.553318e-05	1.299164	1.153735	1.462925
16536_3_HMGA1_HMGA1	Sex-combined	proximal	16536_3	HMGA1	HMGA1	2	IVW-MRE	0.2165491	0.01431049	9.932165e-52	1.241784	1.207438	1.277107
16605_2_C1QTNF9_C1T9A	Sex-combined	proximal	16605_2	C1T9A	C1QTNF9	2	IVW-MRE	0.1008842	0.01155111	2.464358e-18	1.106149	1.081386	1.131478
16856_79_MAPRE2_MARE2	Sex-combined	proximal	16856_79	MARE2	MAPRE2	4	IVW-MRE	-0.1707906	0.0220011	8.305971e-15	0.8429981	0.8074188	0.8801451
16857_2_RAB2A_RAB2A	Sex-combined	proximal	16857_2	RAB2A	RAB2A	2	IVW-MRE	0.01733919	0.004165155	3.142078e-05	1.01749	1.009218	1.025831
16867_76_PCTK1_PCTK1	Sex-combined	proximal	16867_76	PCTK1	PCTK1	3	IVW-MRE	-0.3372285	0.06008082	1.989474e-08	0.7137458	0.6344563	0.8029442
17341_89_ACAT2_THIC	Sex-combined	proximal	17341_89	THIC	ACAT2	3	IVW-MRE	-0.1093408	0.02245993	1.125835e-06	0.8964248	0.8578189	0.9367682
17683_2_COMMD9_COMD9	Sex-combined	proximal	17683_2	COMD9	COMMD9	2	IVW-MRE	-0.2897024	0.03962265	2.641059e-13	0.7484863	0.6925583	0.8089307
17694_32_PSME2_PSME2	Sex-combined	proximal	17694_32	PSME2	PSME2	3	IVW-MRE	-0.08462843	0.01182453	8.244878e-13	0.9188536	0.8978031	0.9403978
17706_4_PPP1R1A_PPR1A	Sex-combined	proximal	17706_4	PPR1A	PPP1R1A	2	IVW-MRE	0.2298288	0.05151549	8.144369e-06	1.258385	1.137529	1.39208
18179_56_SMS_SPSY	Sex-combined	proximal	18179_56	SPSY	SMS	2	IVW-MRE	0.2067024	0.04740823	1.300305e-05	1.229617	1.120508	1.349349
18180_58_RTN4IP1_RT4I1	Sex-combined	proximal	18180_58	RT4I1	RTN4IP1	2	IVW-MRE	0.2412266	0.05109977	2.350362e-06	1.272809	1.151506	1.406891
18243_9_CMPK1_Cytidylate_kinase	Sex-combined	proximal	18243_9	Cytidylate_kinase	CMPK1	3	IVW-MRE	-0.09599286	0.0227827	2.515438e-05	0.9084705	0.868796	0.9499568
18339_207_PSMB3_PSB3	Sex-combined	proximal	18339_207	PSB3	PSMB3	3	IVW-MRE	0.2678039	0.05528014	1.269389e-06	1.307091	1.172871	1.45667
18387_7_ST13_suppression_of_tumorigenicity_13	Sex-combined	proximal	18387_7	suppression_of_tumorigenicity_13	ST13	2	IVW-MRE	0.3093629	0.04816429	1.335481e-10	1.362557	1.239813	1.497452
18395_5_ADPRH_ADPRH	Sex-combined	proximal	18395_5	ADPRH	ADPRH	4	IVW-MRE	-0.1717459	0.02052915	5.963155e-17	0.8421931	0.8089784	0.8767716
18398_1_AKR1D1_AK1D1	Sex-combined	proximal	18398_1	AK1D1	AKR1D1	2	IVW-MRE	-0.3587798	0.06084812	3.717047e-09	0.6985282	0.6199961	0.7870075
18403_25_AMPD2_AMPD2	Sex-combined	proximal	18403_25	AMPD2	AMPD2	2	IVW-MRE	-0.2753312	0.05386883	3.202176e-07	0.7593206	0.6832365	0.8438772
18413_24_ARL4D_ARL4D	Sex-combined	proximal	18413_24	ARL4D	ARL4D	2	IVW-MRE	0.2005834	0.02062048	2.304394e-22	1.222116	1.173707	1.27252
18432_32_RALB_RALB	Sex-combined	proximal	18432_32	RALB	RALB	3	IVW-MRE	0.1425679	0.0299059	1.867893e-06	1.153231	1.087577	1.222849
18878_15_GREM1_GREM1	Sex-combined	proximal	18878_15	GREM1	GREM1	14	IVW-MRE	0.2126149	0.03289768	1.027038e-10	1.236908	1.15967	1.319291
19188_21_NAP1L4_NAP2L	Sex-combined	proximal	19188_21	NAP2L	NAP1L4	3	IVW-MRE	-0.1537486	0.01597241	6.217004e-22	0.8574876	0.831059	0.8847566
19206_20_NUDT1_8ODP	Sex-combined	proximal	19206_20	8ODP	NUDT1	4	IVW-MRE	0.2828042	0.05184382	4.899316e-08	1.326845	1.198643	1.468759
19252_67_PSMB2_PSB2	Sex-combined	proximal	19252_67	PSB2	PSMB2	2	IVW-MRE	0.2731774	0.02298873	1.448861e-32	1.314133	1.256235	1.3747
19260_4_GIPC1_GIPC1	Sex-combined	proximal	19260_4	GIPC1	GIPC1	2	IVW-MRE	0.5588902	0.07508415	9.803889e-14	1.748731	1.50942	2.025983
19376_74_NNMT_NNMT	Sex-combined	proximal	19376_74	NNMT	NNMT	2	IVW-MRE	0.1251526	0.00266209	0	1.133321	1.127423	1.13925
2781_63_CCL4L1_LAG_1	Sex-combined	proximal	2781_63	LAG_1	CCL4L1	2	IVW-MRE	-0.1135807	0.02688275	2.388969e-05	0.8926321	0.8468168	0.9409262
3005_5_PTPN1_PTP_1B	Sex-combined	proximal	3005_5	PTP_1B	PTPN1	2	IVW-MRE	0.1322289	0.02212561	2.282853e-09	1.14137	1.092931	1.191955
3174_2_ADAMTS1_ATS1	Sex-combined	proximal	3174_2	ATS1	ADAMTS1	2	IVW-MRE	-0.4101864	0.08799502	3.139553e-06	0.6635266	0.5584129	0.7884265
3222_11_SEMA3A_Semaphorin_3A	Sex-combined	proximal	3222_11	Semaphorin_3A	SEMA3A	2	IVW-MRE	0.107265	0.01463098	2.278219e-13	1.113229	1.081759	1.145615
3534_14_CD40LG_CD40_ligand__soluble	Sex-combined	proximal	3534_14	CD40_ligand__soluble	CD40LG	2	IVW-MRE	-0.5412758	0.01123531	0	0.5820052	0.5693289	0.5949639
